2,2,2,0,0,0,1,0,0,0,0,597
2,0,0,0,0,1,1,0,0,1,0,12
0,2,2,1,0,1,1,0,1,1,0,430
0,2,2,2,0,2,2,0,2,1,0,58
0,2,2,0,0,0,0,0,0,0,0,1073
2,2,2,1,1,1,1,1,1,1,0,14
2,2,2,1,0,1,1,0,0,1,1,36
2,2,2,1,0,1,1,0,0,1,2,9
2,2,2,1,0,0,0,1,0,0,0,41
2,2,2,2,1,1,1,2,0,1,0,1
2,2,2,2,1,1,1,0,0,1,0,27
2,2,2,2,0,1,1,1,1,1,0,126
2,2,2,2,0,1,1,2,0,0,0,1
2,2,2,2,0,2,2,1,2,1,0,103
2,2,2,2,0,2,2,1,2,0,0,263
2,2,2,2,0,0,1,1,1,0,0,6
2,2,2,0,1,1,1,1,0,0,1,5
2,2,2,0,1,0,0,1,0,0,0,59
2,2,2,0,2,1,1,0,1,0,0,11
2,2,2,0,0,1,1,1,0,0,1,73
2,2,2,0,0,1,1,0,0,1,2,64
2,2,2,0,0,0,0,1,1,0,0,63
0,2,2,1,0,1,1,0,0,0,1,131
0,2,2,1,0,1,1,0,0,0,2,41
0,2,2,2,1,1,1,0,1,0,0,147
0,2,2,0,1,1,1,1,1,1,0,12
0,2,2,0,0,1,1,1,1,0,1,15
0,2,2,0,0,1,1,1,0,0,1,76
0,2,2,0,0,1,1,1,0,0,2,28
0,2,2,0,0,1,1,2,0,0,0,20
0,2,2,0,0,1,1,0,1,0,1,143
0,2,2,0,0,0,0,1,0,0,0,317
0,2,2,1,0,0,0,1,0,0,0,37
0,2,2,2,2,1,1,1,1,0,0,1
0,2,2,2,0,0,1,1,1,0,0,2
0,2,2,0,0,1,1,0,0,0,3,186
0,2,2,0,0,0,0,1,1,0,0,57
0,2,0,0,0,1,1,0,0,0,0,257
0,0,0,0,0,1,1,1,1,0,0,17
2,2,2,1,0,1,1,0,0,0,1,110
2,2,2,1,0,0,0,0,0,0,0,189
2,2,2,2,3,1,1,1,1,0,0,6
2,2,2,2,0,1,1,0,1,1,1,23
2,2,2,2,0,2,2,0,2,1,2,1
2,2,2,0,0,1,1,0,1,0,1,103
2,2,2,0,0,1,1,0,0,0,1,980
2,2,2,0,0,1,1,0,0,0,2,301
0,2,2,2,0,1,1,0,1,0,1,75
0,2,2,0,0,1,1,0,1,0,2,39
0,2,2,0,0,1,1,0,0,0,2,388
2,2,2,2,0,1,1,1,1,0,1,12
2,2,2,2,0,1,1,0,1,0,1,48
2,2,2,2,0,1,1,0,0,0,3,8
2,2,2,0,0,1,1,0,0,1,3,86
0,2,2,1,0,0,0,0,0,0,0,126
0,2,2,2,0,1,1,0,1,0,2,18
0,2,2,2,0,1,1,0,0,1,0,75
0,2,2,2,0,1,1,0,0,0,1,36
0,2,2,2,0,2,2,0,2,1,1,3
0,2,2,0,0,0,1,0,0,0,0,371
0,2,0,0,0,1,1,0,0,0,1,19
0,0,0,0,0,1,1,0,0,0,0,8
2,2,2,1,0,2,2,0,2,1,0,205
2,2,2,2,3,1,1,0,1,0,0,5
2,2,2,2,0,1,1,0,1,0,3,9
2,2,2,2,0,1,1,0,0,1,1,9
2,2,2,2,0,2,2,1,2,0,1,11
2,2,2,2,0,2,2,1,2,0,2,5
0,2,2,2,0,1,1,0,1,1,0,100
0,2,2,0,0,1,1,0,0,1,1,54
2,2,2,1,1,2,2,0,2,1,0,19
2,2,2,1,0,1,1,0,1,0,1,47
2,2,2,1,0,1,1,0,0,0,3,15
2,2,2,0,1,1,1,0,0,0,3,14
2,2,2,0,0,1,1,0,0,0,3,204
2,2,2,0,0,2,2,1,2,1,0,13
0,2,2,1,0,1,1,1,1,1,0,26
0,2,2,1,0,2,2,0,2,1,0,49
0,2,2,2,0,2,2,1,2,1,0,11
2,2,2,2,1,1,1,0,1,1,0,47
2,2,2,0,0,1,1,0,1,0,2,44
0,2,2,1,1,1,1,0,1,1,0,40
0,2,2,1,1,1,1,0,0,1,0,81
0,2,2,1,0,1,1,0,0,1,2,4
0,2,2,1,0,0,1,0,0,0,0,84
0,2,2,2,1,1,1,0,0,0,0,92
0,2,2,2,0,1,1,1,1,1,0,27
0,2,2,0,1,1,1,0,0,1,1,6
0,2,2,0,1,1,1,0,0,1,2,3
0,2,2,0,1,1,1,0,0,0,1,89
0,2,2,0,1,1,1,0,0,0,2,24
0,2,2,0,1,0,0,0,0,0,0,157
0,2,2,0,3,1,1,0,0,1,0,3
0,2,2,0,0,0,0,0,0,1,0,28
0,2,0,0,0,1,1,0,0,1,0,45
0,0,0,0,0,1,1,0,0,1,0,2
2,2,2,0,0,1,1,1,0,1,2,2
0,2,2,0,0,0,1,1,0,0,0,104
0,0,0,0,0,1,1,1,0,0,0,3
2,2,2,1,0,1,1,0,1,0,3,7
2,2,2,0,1,1,1,0,1,0,2,3
2,2,2,0,0,1,1,1,0,0,3,15
2,2,2,0,0,1,1,0,1,0,3,23
2,2,2,0,0,2,2,1,2,0,0,40
0,2,2,1,0,1,1,0,1,0,1,51
0,2,2,0,2,1,1,0,0,0,0,80
2,2,2,1,1,1,1,0,0,1,1,3
2,2,2,1,0,1,1,0,1,1,1,25
2,2,2,1,0,1,1,0,0,2,0,20
2,2,2,2,1,2,2,1,2,0,0,27
2,2,2,2,1,2,2,0,2,0,0,85
2,2,2,2,0,1,1,1,1,2,0,2
2,2,2,2,0,1,1,0,1,2,0,7
2,2,2,2,0,2,2,0,2,2,0,2
2,2,2,2,0,0,0,0,0,0,0,20
2,2,2,0,1,1,1,0,0,2,0,13
2,2,2,0,0,1,1,0,1,1,1,35
0,2,2,1,1,2,2,1,2,0,0,5
0,2,2,2,1,1,1,0,0,1,0,10
0,2,2,2,0,1,1,1,0,0,1,10
0,2,2,0,1,1,1,0,0,0,3,9
2,2,2,0,1,1,1,0,0,0,1,54
0,2,2,1,1,1,1,1,0,0,1,2
0,2,2,1,0,1,1,0,1,0,2,18
0,2,2,2,1,1,1,1,1,0,0,34
0,2,2,2,0,1,1,0,2,0,0,11
0,0,0,0,0,1,1,0,1,0,0,49
2,2,2,2,0,0,0,1,0,0,0,11
2,2,2,0,1,0,0,0,0,0,0,146
0,2,2,2,0,1,1,1,1,0,1,10
2,2,2,2,1,1,1,1,1,0,0,26
2,2,2,0,2,1,1,0,0,0,0,77
2,2,2,1,1,1,1,1,1,0,1,1
2,2,2,1,0,1,1,1,0,0,1,8
2,2,2,2,0,2,2,0,2,0,1,29
0,2,2,2,3,1,1,0,1,0,2,2
0,2,2,2,3,1,1,0,1,0,3,1
0,2,2,2,0,1,1,0,0,0,2,16
0,2,2,2,0,2,2,0,2,0,2,10
0,2,2,0,0,1,1,1,1,0,2,3
0,2,2,0,0,1,1,2,1,0,0,4
0,2,0,0,0,1,1,0,0,0,3,1
0,2,2,1,0,1,1,1,1,0,1,8
0,2,2,2,0,0,0,0,0,0,0,14
0,2,2,0,0,0,0,0,1,0,0,128
2,2,2,1,0,1,1,0,0,1,3,7
2,2,2,1,0,1,1,0,0,0,2,34
2,2,2,1,0,0,1,0,0,0,0,86
2,2,2,2,0,1,1,0,1,0,2,15
2,2,2,2,0,1,1,0,0,0,2,10
2,2,2,0,0,0,0,0,1,1,0,51
2,2,0,0,0,1,1,1,0,1,2,1
2,0,0,0,0,1,1,0,0,1,1,1
0,2,2,1,0,1,1,0,0,1,1,6
0,2,2,2,0,1,1,1,0,0,2,2
0,2,2,2,0,1,1,0,1,1,2,3
0,2,2,2,0,1,1,0,0,1,1,2
0,2,2,0,0,1,1,0,0,1,2,13
2,2,2,1,0,0,0,0,1,1,0,10
2,2,2,0,0,0,1,0,0,1,0,44
0,2,2,2,0,2,2,0,2,0,1,31
2,2,2,2,0,2,2,0,2,0,2,12
0,2,2,1,0,0,0,0,1,0,0,59
2,2,2,1,0,0,0,0,1,0,0,60
2,0,0,0,0,1,1,0,1,0,0,60
2,2,2,1,3,0,0,0,0,0,0,1
2,2,2,0,2,1,1,1,0,0,0,10
2,2,2,0,0,1,1,1,1,0,1,9
2,0,0,0,0,1,2,0,2,1,0,8
0,2,2,1,0,2,2,0,2,0,1,4
2,2,2,1,0,0,0,0,0,1,0,25
2,0,0,0,0,1,1,0,1,1,0,59
2,2,2,1,0,1,1,1,0,0,2,2
2,2,2,2,3,1,1,0,1,0,1,2
2,2,2,2,0,2,2,0,2,0,3,4
2,2,2,0,0,1,1,1,0,0,2,21
0,2,2,2,0,1,1,1,1,0,2,8
0,2,2,0,0,2,2,1,2,0,0,45
2,2,2,0,1,1,1,0,1,0,1,8
0,2,2,1,1,2,2,0,2,0,0,60
0,2,2,2,0,2,2,1,2,0,1,9
2,2,2,0,0,1,1,2,0,0,0,13
2,0,0,0,0,1,1,1,0,0,0,3
0,2,2,1,0,1,1,0,0,0,3,19
0,2,2,0,3,1,1,0,0,0,0,34
0,2,0,0,0,1,1,0,1,0,0,27
0,2,0,0,0,1,1,0,1,1,0,6
2,2,2,1,0,2,2,1,2,0,0,42
2,2,2,1,0,0,1,1,0,1,0,2
2,2,2,2,1,1,1,2,1,0,0,1
2,2,2,0,1,0,0,2,0,0,0,2
2,2,2,0,3,1,1,0,0,0,0,17
2,2,0,0,0,1,1,0,1,0,0,23
2,0,0,0,0,1,1,1,1,0,0,17
0,2,2,2,1,2,2,1,2,0,0,19
0,2,2,1,2,1,1,0,0,0,0,5
2,2,2,1,2,1,1,0,0,0,0,7
2,2,2,0,1,1,1,0,1,2,0,5
2,2,2,0,0,1,1,1,1,2,0,3
2,2,2,0,0,0,1,1,0,1,0,8
0,2,2,0,2,1,1,1,0,0,0,10
2,2,2,2,3,2,2,0,2,0,2,2
0,2,2,2,0,2,2,0,2,0,3,3
2,2,2,0,0,0,0,0,0,0,3,4
2,2,2,1,1,1,1,0,0,0,2,2
2,2,2,1,1,0,0,1,0,0,0,3
2,2,2,0,1,1,1,1,0,1,1,2
2,2,2,0,2,1,1,0,0,1,2,1
0,2,2,1,1,1,1,1,0,1,0,4
0,2,2,1,2,1,1,1,0,0,0,3
0,2,2,1,0,1,1,1,0,0,1,6
0,2,2,0,3,1,1,1,0,0,0,1
2,2,2,1,0,0,1,1,0,0,0,24
2,2,2,0,1,0,0,0,1,0,0,30
2,2,2,0,0,0,0,0,1,0,1,2
2,2,2,1,0,1,1,0,1,1,3,5
2,2,2,0,0,1,1,1,0,1,1,13
0,2,2,1,0,1,1,1,1,0,2,1
2,2,2,2,1,1,1,1,1,1,0,13
2,0,0,0,0,1,1,1,1,1,0,13
0,2,2,2,1,1,1,1,1,1,0,3
0,2,2,0,0,2,2,0,2,1,0,17
0,0,0,0,0,0,1,0,0,0,0,175
2,0,0,0,0,0,1,0,0,1,0,196
2,2,2,0,0,1,1,0,1,2,0,11
0,2,2,0,0,1,1,0,0,2,0,4
0,0,0,0,0,0,1,0,0,1,0,31
0,2,2,2,1,0,0,1,1,1,0,1
0,2,2,0,1,1,1,1,1,0,1,3
0,2,2,0,1,2,2,1,2,0,0,3
0,2,2,0,1,2,2,0,2,1,0,2
0,2,2,0,0,0,1,0,1,0,0,12
0,2,2,0,0,0,0,0,1,1,0,4
0,0,0,0,0,1,1,0,1,1,0,10
0,2,2,2,0,1,2,1,2,0,0,3
2,2,2,2,0,0,1,0,1,0,0,6
2,0,0,0,0,0,1,0,0,0,0,162
2,2,2,2,1,1,1,1,0,0,1,1
2,2,2,2,3,1,1,0,0,0,0,1
0,2,2,2,0,0,1,0,1,0,0,2
0,2,2,1,0,0,1,0,1,0,0,6
2,2,2,0,1,1,1,0,0,0,2,15
0,2,2,0,1,1,1,0,1,0,1,9
2,2,2,2,1,1,1,0,1,1,1,1
2,2,2,2,1,1,1,0,1,0,1,3
0,2,2,2,3,1,1,0,0,0,0,1
0,2,2,0,1,2,2,0,2,0,0,28
2,2,2,1,0,1,1,2,0,0,0,1
0,0,0,0,0,0,1,1,0,0,0,50
2,2,0,0,0,1,1,0,0,0,1,7
0,2,2,2,3,1,1,1,1,0,3,1
0,2,2,2,0,2,2,1,2,0,2,4
0,2,2,0,1,1,1,0,1,0,2,3
2,2,2,1,0,1,1,0,1,0,2,11
2,2,2,0,0,1,1,0,0,3,0,2
2,2,2,1,1,1,1,0,1,1,2,1
2,2,2,1,0,0,0,0,0,0,2,1
0,2,2,2,0,1,1,0,1,0,3,5
0,2,2,0,0,2,2,0,2,0,1,2
2,2,2,0,0,1,1,2,1,0,0,1
2,2,2,0,0,0,0,2,0,0,0,1
2,0,0,0,0,0,1,1,0,0,0,29
0,2,2,0,0,0,1,0,0,0,1,1
2,2,2,0,0,1,1,1,0,1,3,3
0,2,2,1,1,1,1,0,0,0,1,12
0,2,2,2,0,1,1,1,2,0,0,3
0,2,0,0,0,1,1,1,0,0,0,5
2,2,2,2,1,1,1,0,0,0,1,2
0,2,2,2,0,1,1,0,0,0,3,2
0,2,2,2,1,1,1,0,0,0,1,4
2,2,2,0,1,0,1,0,0,0,0,21
0,2,2,0,1,0,1,0,0,0,0,8
0,2,2,1,0,1,1,0,1,1,1,4
0,2,2,2,0,1,1,1,1,1,1,1
2,2,0,0,0,1,1,1,0,0,0,6
2,2,2,1,0,2,2,1,2,1,0,17
0,2,2,2,1,2,2,0,2,0,1,3
0,2,2,2,1,0,0,0,0,0,0,1
0,2,2,0,0,0,0,0,0,0,1,5
0,2,2,1,1,0,0,0,0,0,0,7
0,2,2,0,2,1,1,0,1,0,0,4
2,2,2,2,0,1,1,0,2,0,0,9
2,2,2,0,1,1,1,2,0,0,0,1
2,2,2,0,1,1,1,0,1,0,3,3
2,2,2,0,1,0,0,1,0,1,0,2
2,2,2,1,1,1,1,0,0,0,3,2
2,2,2,2,3,1,1,0,1,0,2,3
2,2,2,2,3,1,1,0,1,0,3,1
0,0,0,0,0,1,1,0,1,0,1,2
2,2,2,1,0,1,1,2,1,1,0,1
2,2,2,1,0,1,1,2,1,0,0,3
0,2,2,1,0,1,1,2,1,0,0,1
0,2,2,2,0,0,1,0,0,0,0,11
2,2,2,0,2,0,0,0,0,0,0,1
2,2,2,0,0,1,1,1,0,2,0,6
0,2,2,2,1,1,1,0,1,0,1,2
0,2,2,2,0,1,1,1,0,1,0,9
0,2,2,0,1,1,1,0,0,2,0,1
0,2,2,0,1,0,0,0,0,1,0,4
0,2,2,0,0,1,1,1,0,1,1,4
2,2,0,0,0,1,1,0,1,1,0,31
2,2,2,0,1,1,1,0,0,1,2,4
0,2,2,0,3,1,1,0,1,0,0,3
0,2,2,2,3,1,1,0,1,0,0,4
2,2,2,2,0,0,0,0,1,1,0,1
2,2,2,1,1,0,0,0,1,0,0,10
2,2,2,1,0,1,1,1,0,0,3,4
2,0,0,0,0,0,1,1,0,1,0,31
0,2,2,0,0,1,1,0,1,0,3,18
2,2,2,1,0,1,1,1,0,1,1,2
0,2,2,1,1,1,1,1,0,0,3,1
0,2,2,1,1,1,1,2,0,0,0,1
0,2,2,1,1,0,0,1,0,0,0,5
0,2,2,1,0,0,1,1,0,0,0,21
0,2,2,0,1,1,1,1,0,0,2,5
0,2,0,0,0,1,1,0,0,1,1,8
0,0,0,0,0,0,1,1,0,1,0,4
2,2,2,1,1,1,1,0,1,0,1,3
2,2,2,2,3,1,1,0,1,1,0,3
0,2,2,1,1,1,1,0,1,0,1,5
0,2,2,2,0,1,2,0,2,0,0,5
0,2,2,0,0,2,2,0,2,0,2,2
2,2,2,1,1,0,0,0,0,1,0,3
2,2,2,0,1,0,1,0,1,1,0,1
0,2,2,0,0,2,2,0,0,0,0,3
0,2,2,2,0,1,1,2,1,0,0,6
2,2,2,1,0,0,1,1,1,0,0,6
2,2,2,2,3,1,1,1,1,1,2,2
2,2,2,2,3,1,1,1,0,1,0,1
2,2,2,2,3,1,1,0,0,1,0,1
2,2,0,0,0,1,1,0,1,2,0,1
2,2,2,0,0,2,2,0,2,1,1,3
2,2,2,0,0,1,1,0,1,1,2,3
0,2,0,0,0,1,1,0,1,0,1,3
0,0,0,0,0,0,1,0,0,0,1,6
0,2,2,1,0,1,1,0,1,0,3,7
0,2,2,0,1,0,0,0,0,0,1,1
2,2,2,2,1,2,2,1,2,1,0,7
2,2,2,0,3,0,0,0,0,0,0,1
0,2,2,1,0,2,2,0,1,0,0,1
2,2,2,0,0,2,2,0,2,0,1,8
0,2,2,1,1,0,1,1,0,0,0,2
0,2,2,0,0,1,1,1,0,0,3,12
2,2,2,2,0,1,1,1,1,1,3,2
2,2,2,1,0,1,1,0,1,1,2,5
2,2,2,2,1,1,1,1,1,1,3,1
0,2,0,0,0,1,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,1,2
2,2,2,1,0,0,0,1,1,1,0,2
2,2,2,1,0,0,0,1,0,1,0,8
0,2,2,0,0,2,2,1,0,0,0,1
2,2,2,1,0,0,0,1,1,0,0,10
2,2,2,2,2,2,2,0,2,1,0,2
0,2,2,1,0,1,1,2,0,0,0,2
0,2,2,2,1,2,2,1,2,1,0,2
0,2,2,0,1,1,1,2,0,0,0,3
2,2,2,2,0,1,1,1,0,1,2,2
0,2,2,1,0,1,1,0,1,1,2,1
0,2,2,0,1,1,1,1,0,0,3,2
2,2,2,0,1,0,1,0,0,1,0,3
2,2,2,0,0,1,1,2,0,1,0,2
0,2,2,1,0,0,0,0,0,1,0,9
2,2,2,2,3,2,2,1,2,0,0,15
2,2,2,2,0,1,1,0,0,1,2,2
2,2,0,0,0,2,2,0,2,1,0,1
0,2,2,2,3,2,2,1,2,0,0,8
0,2,2,2,1,1,1,1,0,1,0,1
0,2,2,0,0,1,1,0,0,1,3,8
0,2,0,0,0,2,2,0,2,1,0,1
0,2,2,2,0,0,0,1,0,0,0,7
0,2,0,0,0,2,2,0,2,0,0,1
2,2,0,0,0,1,1,1,0,1,0,7
2,2,0,0,0,1,1,0,0,1,1,1
2,2,0,0,0,1,1,0,0,1,2,1
2,2,0,0,0,1,1,0,0,1,3,1
2,2,0,0,0,1,1,0,0,0,2,4
2,2,0,0,0,2,2,0,2,0,0,2
2,2,0,0,0,0,1,0,0,0,0,2
2,2,0,0,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,0,0,0,0,4
0,2,0,0,0,1,1,1,0,1,0,1
0,2,0,0,0,1,1,1,0,0,1,1
0,2,0,0,0,1,1,0,0,0,2,2
0,2,0,0,0,0,0,0,0,0,0,1
2,2,2,2,0,1,1,1,1,0,2,8
0,0,0,0,0,0,1,0,0,0,2,6
2,2,2,1,0,1,1,1,1,0,1,3
2,2,2,0,1,1,1,1,0,2,0,1
2,2,2,0,3,1,1,0,0,1,0,11
2,2,2,1,0,0,1,0,0,1,0,6
2,2,2,0,0,0,0,1,0,0,1,1
2,2,2,0,1,2,2,1,2,0,0,8
2,2,2,0,0,1,1,1,1,0,2,5
0,2,2,2,3,1,1,1,1,0,0,5
0,2,2,2,0,1,1,2,1,1,0,1
0,2,2,0,1,2,2,0,2,1,1,1
0,2,2,0,2,1,1,0,0,0,1,1
2,2,2,2,0,1,1,1,1,1,1,3
0,2,2,2,1,1,1,0,1,1,0,7
0,2,2,2,1,2,2,0,2,1,0,4
0,2,2,0,1,1,1,0,0,1,3,2
2,2,2,2,3,2,2,0,2,0,0,11
2,2,2,1,0,1,1,0,1,2,0,7
2,2,2,2,3,1,1,1,0,0,0,3
2,2,2,1,1,1,1,0,1,1,1,1
2,2,2,2,1,0,0,0,0,0,0,3
2,2,2,2,0,1,1,1,0,1,1,3
2,2,2,2,0,1,1,0,1,1,3,2
0,2,2,0,0,1,1,0,1,1,1,9
2,2,2,2,0,2,2,0,2,1,1,6
2,2,2,2,0,2,2,0,2,1,3,1
0,2,2,0,1,1,1,0,1,0,3,4
0,2,2,0,0,0,1,1,0,0,1,1
0,2,2,1,2,1,1,0,1,1,0,1
0,2,2,0,1,0,0,0,1,0,0,10
0,2,2,0,2,1,1,0,0,1,0,3
0,2,2,1,0,1,1,0,2,0,0,9
0,0,0,0,0,1,2,0,2,0,0,2
2,2,2,1,1,1,1,0,0,2,0,1
2,2,2,1,1,1,1,0,0,0,1,3
2,2,2,1,3,1,1,0,1,1,0,1
2,2,2,1,0,1,1,1,0,2,0,2
2,2,2,1,0,1,1,0,2,0,0,5
2,2,2,2,0,2,2,1,2,1,2,1
0,2,2,0,0,0,1,0,0,0,2,1
2,0,0,0,0,1,2,0,2,0,0,5
2,2,2,1,1,1,1,0,2,0,0,2
2,2,2,2,1,1,1,1,2,0,0,2
2,2,2,2,0,1,1,0,2,1,0,1
2,2,2,2,0,2,2,0,1,0,0,1
2,2,2,0,0,0,0,1,1,1,0,6
2,0,0,0,0,0,0,1,1,0,0,2
0,2,2,1,0,0,0,1,1,0,0,7
0,2,2,0,1,0,0,1,0,0,1,1
2,2,2,0,1,1,1,0,1,1,1,1
0,2,2,2,0,1,1,0,1,1,1,3
2,0,0,0,0,1,1,0,1,0,1,1
2,0,0,0,0,1,2,1,2,0,0,1
2,0,0,0,0,0,1,0,0,1,1,2
2,0,0,0,0,0,1,0,0,0,1,3
2,0,0,0,0,0,0,1,1,1,0,1
2,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,1,1,1,0,1,1
0,0,0,0,0,1,1,0,1,0,2,1
0,0,0,0,0,1,2,1,2,0,0,1
0,0,0,0,0,1,2,0,2,1,0,2
0,0,0,0,0,0,1,1,0,1,1,2
0,0,0,0,0,0,1,0,0,1,2,2
0,0,0,0,0,0,1,0,0,0,3,1
0,0,0,0,0,0,0,1,0,0,0,1
0,2,2,0,0,1,1,0,1,1,3,1
2,2,2,2,0,0,0,0,0,1,0,1
2,2,2,2,0,0,1,1,0,0,0,9
2,2,2,0,0,0,1,0,0,0,1,2
0,2,2,1,0,2,2,0,2,0,3,1
0,2,2,0,0,2,2,1,2,0,1,1
0,2,2,1,3,1,1,0,0,0,0,4
0,2,2,1,0,1,1,1,0,0,2,3
2,2,2,2,0,1,1,1,0,0,1,7
0,2,2,0,0,0,1,0,0,1,0,2
2,2,2,1,1,0,0,1,0,1,0,1
2,2,2,1,1,0,1,1,0,0,0,1
2,2,2,2,0,1,1,0,0,1,3,2
2,2,2,0,0,1,1,1,1,1,3,1
2,2,2,0,0,1,2,1,2,0,0,1
